Source: sourcetag; timestamp; name <email>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOUR,AT,BE,BG,CH,CZ,DE,DK,ES,FI,FR,GR,HR,HU,IE,IT,LU,NL,NO,PL,PT,RO,SE,SI,SK,UK,EE,LT,LV,NONEU_Balkan,TR,California,WECC,SPP,MISO,ERCOT,SERC,PJM,NewYork,NewEngland,Canada
11,0.43298654,0.33562514,0.23877411,0.25,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.47,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.25,0.23011715,0.27751806,0.30982809
12,0.43298654,0.33562514,0.23877411,0.25,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.49,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.25,0.23011715,0.27751806,0.30982809
13,0.43298654,0.33562514,0.23877411,0.25,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.5,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.25,0.23011715,0.27751806,0.30982809
14,0.43298654,0.33562514,0.23877411,0.27,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.27,0.23011715,0.27751806,0.30982809
15,0.43298654,0.33562514,0.23877411,0.27,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.27,0.23011715,0.27751806,0.30982809
16,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.52,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
17,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.54,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
18,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.56,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
19,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.57,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
20,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.56,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
21,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.55,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
22,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.53,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
23,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
24,0.43298654,0.33562514,0.23877411,0.3,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.49,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.3,0.23011715,0.27751806,0.30982809
25,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.47,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
26,0.43298654,0.33562514,0.23877411,0.3,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.46,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.3,0.23011715,0.27751806,0.30982809
27,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.45,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
28,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.44,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
29,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.45,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
30,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.45,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
31,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.47,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
32,0.43298654,0.33562514,0.23877411,0.27,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.27,0.23011715,0.27751806,0.30982809
33,0.43298654,0.33562514,0.23877411,0.26,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.56,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.26,0.23011715,0.27751806,0.30982809
34,0.43298654,0.33562514,0.23877411,0.27,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.58,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.27,0.23011715,0.27751806,0.30982809
35,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.59,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
36,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.6,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
37,0.43298654,0.33562514,0.23877411,0.27,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.61,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.27,0.23011715,0.27751806,0.30982809
38,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.6,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
39,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.6,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
40,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.61,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
41,0.43298654,0.33562514,0.23877411,0.28,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.62,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.28,0.23011715,0.27751806,0.30982809
42,0.43298654,0.33562514,0.23877411,0.29,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.63,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.29,0.23011715,0.27751806,0.30982809
43,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.64,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
44,0.43298654,0.33562514,0.23877411,0.33,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.63,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.33,0.23011715,0.27751806,0.30982809
45,0.43298654,0.33562514,0.23877411,0.33,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.61,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.33,0.23011715,0.27751806,0.30982809
46,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.59,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
47,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.57,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
48,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.54,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
49,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
50,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.49,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
51,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.48,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
52,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.47,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
53,0.43298654,0.33562514,0.23877411,0.31,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.48,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.31,0.23011715,0.27751806,0.30982809
54,0.43298654,0.33562514,0.23877411,0.3,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.48,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.3,0.23011715,0.27751806,0.30982809
55,0.43298654,0.33562514,0.23877411,0.31,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.51,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.31,0.23011715,0.27751806,0.30982809
56,0.43298654,0.33562514,0.23877411,0.32,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.55,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.32,0.23011715,0.27751806,0.30982809
57,0.43298654,0.33562514,0.23877411,0.34,0.37443734,0.46523953,0.46523953,0.30982809,0.67244093,0.46588095,0.3413189,0.56525496,0.71252753,0.56294764,0.27751806,0.23216031,0.33562514,0.564143959,0.23011715,0.50313386,0.282266238,0.59,0.3621861,0.29379456,0.5453689,0.27643942,0.27643942,0.26846163,0.408445624,0.3413189,0.46523953,0.46588095,0.33562514,0.33562514,0.43298654,0.37443734,0.34,0.23011715,0.27751806,0.30982809
