Region,Region.1,Fuel,Year,Value,,Unit,Source,Updated at,Updated by
Canada,MISO,Power,2030,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2031,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2032,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2033,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2034,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2035,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2036,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2037,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2038,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2039,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,MISO,Power,2040,6.854,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2025,4.626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2026,4.626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2027,4.626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2028,4.626,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2029,4.719,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2030,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2031,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2032,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2033,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2034,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2035,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2036,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2037,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2038,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2039,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,NewYork,Power,2040,4.969,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2026,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2027,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2028,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2029,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2030,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2031,0.2,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2032,0.4,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2033,0.6,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2034,0.8,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2035,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2036,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2037,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2038,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2039,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,PJM,Power,2040,1.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2025,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2026,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2027,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2028,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2029,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2030,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2031,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2032,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2033,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2034,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2035,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2036,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2037,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2038,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2039,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,SPP,Power,2040,0.663,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2025,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2026,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2027,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2028,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2029,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2030,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2031,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2032,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2033,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2034,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2035,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2036,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2037,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2038,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2039,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
Canada,WECC,Power,2040,3.45,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2026,1.1092,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2027,2.2184,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2028,3.3276,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2029,4.4368,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2030,5.546,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2031,6.2814,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2032,7.0168,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2033,7.7522,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2034,8.4876,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2035,9.223,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2036,10.4564,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2037,11.6898,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2038,12.9232,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2039,14.1566,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,MISO,Power,2040,15.39,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2025,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2026,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2027,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2028,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2029,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2030,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2031,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2032,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2033,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2034,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2035,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2036,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2037,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2038,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2039,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SERC,Power,2040,0.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2025,3.0,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2026,3.2108,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2027,5.6016,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2028,7.9924,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2029,10.3832,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2030,12.774,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
ERCOT,SPP,Power,2031,14.563,,GW,"IC transfer capability, High/NTP ceiling (MW/1000), floored at existing+commissioned",2026-06-25,Konstantin Loffler <kl@wip.tu-berlin.de>
